"Tolpis barbata","Cynara humilis","Bupleurum fruticescens","Lonicera implexa","Rosmarinus officinalis","Lavandula latifolia","Lavandula stoechas","Teucrium fruticans","Phlomis purpurea","Sideritis tragoriganum","Digitalis purpurea","Olea europaea","Phillyrea angustifolia","Nerium oleander","Convolvulus lanuginosus","Convolvulus althaeoides","Erica australis","Erica umbellata","Erica scoparia","Arctostaphylos uva-ursi","Arbutus unedo","Silene legionensis","Limonium carthaginense","Armeria velutina","Stauracanthus genistoides","Ornithopus compressus","Anthyllis cytisoides","Cytisus striatus","Cytisus multiflorus","Genista hirsuta","Genista falcata","Ulex minor","Adenocarpus telonensis","Calicotome intermedia","Polygala rupestris","Pyrus bourgaeana","Rhamnus lycioides","Quercus suber","Quercus coccifera","Fumana ericoides","Cistus psilosepalus","Cistus populifolius","Cistus monspeliensis","Cistus libanotis","Cistus laurifolius","Cistus heterophyllus","Cistus crispus","Cistus albidus","Cistus ladanifer","Cistus salviifolius","Cistus clusii","Halimium ocymoides","Halimium lasianthum","Cistus creticus","Helianthemum syriacum","Daphne gnidium","Thymelaea villosa","Pistacia lentiscus","Myrtus communis","Asparagus aphyllus","Asparagus albus","Asparagus acutifolius","Scilla monophyllos","Festuca hystrix","Cutandia memphitica","Smilax aspera","Juniperus thurifera","Juniperus communis","Tetraclinis articulata","Pinus nigra","Pinus halepensis","Osmunda regalis"
0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0
0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
